logRGO,IRGO,si,Isi,logRI,IRI,logK,IK,id,year,logL,IL,export,import,sizek,adv,hiwag,wcbc,RGO,RVA,logRVA,IRVA,L,K,RI
5.6984353,1,-.35275692,1,5.378047,1,,0,19439,81,1.923853,1,0,0,,0,0,0,298.39999,81.80117,4.4042916,1,6.8472905,,216.59883
5.6722918,1,-.24182251,1,5.3898497,1,,0,19439,82,1.3715417,1,0,0,,0,1,0,290.70001,71.529518,4.2701101,1,3.9414227,,219.17049
,0,,0,,0,,0,19439,83,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19439,84,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19439,85,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19439,86,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19439,87,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19439,88,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19439,89,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19439,90,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19439,91,,0,,,,,,1,,,,0,,,
5.1239638,1,-.31015491,1,4.8142319,1,,0,19440,81,.22314355,1,0,0,,0,0,1,168,44.747902,3.8010445,1,1.25,,123.2521
6.3284507,1,-.43301502,1,5.8965821,1,,0,19440,82,1.3862944,1,0,0,,0,0,1,560.28772,196.49565,5.2806401,1,4,,363.79205
,0,,0,,0,,0,19440,83,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19440,84,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19440,85,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19440,86,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19440,87,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19440,88,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19440,89,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19440,90,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19440,91,,0,,,,,,1,,,,0,,,
5.7739301,1,-.3362858,1,5.4428859,1,,0,19441,81,2.1972246,1,0,0,,1,0,0,321.79999,90.691849,4.5074673,1,9,,231.10815
7.0538964,1,-.39312312,1,6.674706,1,,0,19441,82,3.3369279,1,0,0,,0,0,0,1157.3595,365.24463,5.9005675,1,28.132566,,792.11487
7.0403895,1,-.36410061,1,6.7138524,1,,0,19441,83,3.125412,1,0,0,,0,0,0,1141.8318,318.09375,5.7623458,1,22.769274,,823.7381
7.1067843,1,-.31803769,1,6.7946792,1,,0,19441,84,2.9341478,1,0,0,,0,1,0,1220.218,327.13495,5.7903724,1,18.80547,,893.08301
6.9177423,1,-.3032693,1,6.6165547,1,,0,19441,85,2.7561815,1,0,0,,1,0,0,1010.0368,262.67084,5.5709019,1,15.739625,,747.36597
6.8620887,1,-.38676611,1,6.4813981,1,,0,19441,86,2.8821034,1,0,0,,1,0,0,955.36017,302.47696,5.7120051,1,17.851782,,652.88318
6.9061446,1,-.33725199,1,6.570703,1,,0,19441,87,3.0907876,1,0,0,,0,0,0,998.39081,284.51938,5.6508012,1,21.994396,,713.87146
6.840692,1,-.42117059,1,6.4538121,1,,0,19441,88,3.0885103,1,0,0,,0,0,0,935.13593,300.0174,5.7038407,1,21.944365,,635.11853
6.934134,1,-.36014947,1,6.5723653,1,,0,19441,89,2.9887722,1,0,0,,0,0,0,1026.7299,311.67056,5.7419467,1,19.861282,,715.05933
7.1031404,1,-.45342806,1,6.6514602,1,,0,19441,90,3.4339871,1,0,0,,1,0,0,1215.7793,441.86591,6.0910068,1,31,,773.91339
7.3160033,1,-.35753858,1,6.949903,1,,0,19441,91,3.583519,1,0,0,,1,0,0,1504.1803,461.13135,6.1336827,1,36,,1043.049
6.3543696,1,-.6762473,1,5.6959219,1,,0,19442,81,2.0794415,1,0,0,,1,0,0,575,277.34891,5.6252761,1,8,,297.65109
6.2143559,1,-.21501389,1,6.0168214,1,,0,19442,82,1.9459101,1,0,0,,1,0,0,499.87408,89.601662,4.4953737,1,7,,410.2724
,0,,0,,0,,0,19442,83,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19442,84,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19442,85,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19442,86,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19442,87,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19442,88,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19442,89,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19442,90,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19442,91,,0,,,,,,1,,,,0,,,
7.4168591,1,-.22287312,1,7.1938605,1,,0,19443,81,2.7004306,1,0,0,,1,1,1,1663.8,332.56796,5.8068442,1,14.886142,,1331.2321
7.3193374,1,-.22602622,1,7.0932956,1,,0,19443,82,2.9633899,1,0,0,,0,0,0,1509.2039,305.33466,5.7214084,1,19.363499,,1203.8693
6.5964437,1,-.62594581,1,5.9587245,1,,0,19443,83,3.1548221,1,0,0,,1,0,0,732.48572,345.36957,5.8446155,1,23.448864,,387.11615
6.549068,1,-.66136408,1,5.8659549,1,,0,19443,84,3.0750151,1,0,0,,0,1,0,698.59265,345.77362,5.8457847,1,21.650206,,352.819
6.5344157,1,-.61477405,1,5.9035983,1,,0,19443,85,3.0806787,1,0,0,,0,0,0,688.43127,322.07809,5.7747941,1,21.773172,,366.35321
,0,,0,,0,,0,19443,86,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19443,87,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19443,88,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19443,89,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19443,90,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19443,91,,0,,,,,,1,,,,0,,,
6.583962,1,-.458404,1,6.1494327,1,,0,19444,81,2.4042177,1,0,0,,1,0,1,723.40002,254.94829,5.5410609,1,11.069767,,468.45172
6.4211221,1,-.50533646,1,5.9426265,1,,0,19444,82,2.4799602,1,0,0,,1,0,1,614.69244,233.75835,5.454288,1,11.940789,,380.93408
6.2840629,1,-.36074024,1,5.9541373,1,,0,19444,83,2.4606345,1,0,0,,1,0,1,535.96185,150.61763,5.0147443,1,11.712239,,385.34424
6.2881322,1,-.4738462,1,5.8570542,1,,0,19444,84,2.5725458,1,0,0,,1,0,1,538.1474,188.45491,5.2388587,1,13.099129,,349.6925
6.5232272,1,-.69314718,1,5.8788133,1,,0,19444,85,2.5376132,1,0,0,,1,0,1,680.77197,323.38696,5.7788491,1,12.649443,,357.38501
6.4664779,1,-.75096053,1,5.7539325,1,,0,19444,86,2.5116768,1,0,0,,1,0,1,643.21448,327.78595,5.7923608,1,12.325582,,315.42853
6.2906833,1,-.74779886,1,5.5664492,1,,0,19444,87,2.4763265,1,0,0,,1,0,1,539.52173,278.01788,5.6276855,1,11.897477,,261.50385
6.2349687,1,-.72609645,1,5.525816,1,,0,19444,88,2.484983,1,0,0,,1,0,1,510.28458,259.19345,5.5575747,1,12.000916,,251.09111
6.2303805,1,-.5931139,1,5.6508627,1,,0,19444,89,2.2825973,1,0,0,,1,0,1,507.94897,223.41216,5.409018,1,9.8021069,,284.5368
6.1144967,1,-.44220954,1,5.6907716,1,,0,19444,90,2.2375662,1,0,0,,1,0,1,452.36847,156.24641,5.0514345,1,9.3704987,,296.12204
5.9934163,1,-.3803722,1,5.6304717,1,,0,19444,91,2.1971555,1,0,0,,1,0,1,400.78134,121.98772,4.8039203,1,8.9993782,,278.79364
5.0651236,1,-.27264422,1,4.7625403,1,,0,19445,81,1.0704415,1,0,0,,0,0,0,158.39999,41.357128,3.7222447,1,2.9166667,,117.04287
5.6778626,1,-.34876975,1,5.3072467,1,,0,19445,82,1.7917595,1,0,0,,0,1,0,292.32404,90.530197,4.5056834,1,6,,201.79382
,0,,0,,0,,0,19445,83,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19445,84,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19445,85,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19445,86,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19445,87,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19445,88,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19445,89,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19445,90,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19445,91,,0,,,,,,1,,,,0,,,
7.7595286,1,-.60499156,1,7.1568713,1,,0,19446,81,3.8488226,1,0,0,,1,1,0,2343.8,1060.9094,6.9668822,1,46.937771,,1282.8905
7.5705981,1,-.63989305,1,6.9348645,1,,0,19446,82,3.7508466,1,0,0,,1,1,1,1940.3005,912.82031,6.8165393,1,42.557098,,1027.4802
7.5288959,1,-.58204913,1,6.9509521,1,,0,19446,83,3.7641079,1,0,0,,1,1,1,1861.0498,816.90625,6.705524,1,43.125217,,1044.1436
7.4489923,1,-.54696488,1,6.9072509,1,,0,19446,84,3.627326,1,0,0,,1,1,1,1718.1306,718.63495,6.577354,1,37.61211,,999.49573
,0,,0,,0,,0,19446,85,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19446,86,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19446,87,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19446,88,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19446,89,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19446,90,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19446,91,,0,,,,,,1,,,,0,,,
5.6531906,1,-.36240163,1,5.2998581,1,,0,19447,81,2.0819893,1,0,0,,1,0,1,285.20001,84.891586,4.4413748,1,8.0204086,,200.30841
5.7862191,1,-.41510764,1,5.3840795,1,,0,19447,82,1.8555261,1,0,0,,1,0,1,325.77887,107.86941,4.6809211,1,6.3950615,,217.90947
,0,,0,,0,,0,19447,83,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19447,84,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19447,85,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19447,86,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19447,87,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19447,88,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19447,89,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19447,90,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19447,91,,0,,,,,,1,,,,0,,,
5.5872488,1,-.42589715,1,5.173986,1,,0,19448,81,1.9141614,1,0,0,,1,0,0,267,90.382568,4.5040512,1,6.78125,,176.61743
6.2419133,1,-.37480843,1,5.8797116,1,,0,19448,82,2.4678395,1,0,0,,1,0,0,513.8407,156.13461,5.0507188,1,11.796932,,357.70605
6.3147511,1,-.45582244,1,5.8729978,1,,0,19448,83,2.843174,1,0,0,,1,0,0,552.66437,197.35181,5.2849879,1,17.170177,,355.31256
6.9971166,1,-.40498829,1,6.6051564,1,,0,19448,84,3.0719619,1,0,0,,1,0,0,1093.4756,354.58023,5.870935,1,21.584208,,738.89539
7.2240367,1,-.3907347,1,6.8496175,1,,0,19448,85,3.3017023,1,0,0,,1,0,0,1372.016,428.496,6.0602813,1,27.158831,,943.52002
7.2669196,1,-.38387349,1,6.9045444,1,,0,19448,86,3.4558349,1,0,0,,1,0,0,1432.1327,435.33847,6.0761237,1,31.684729,,996.79425
7.5459609,1,-.40821633,1,7.1559939,1,,0,19448,87,3.6584163,1,0,0,,1,0,0,1893.0814,611.31604,6.4156137,1,38.799843,,1281.7654
7.7072701,1,-.45468342,1,7.2671523,1,,0,19448,88,3.7379436,1,0,0,,1,1,0,2224.4619,791.99628,6.6745563,1,42.011509,,1432.4656
7.9288888,1,-.39944699,1,7.5397887,1,,0,19448,89,4.1046219,1,0,0,,1,0,0,2776.3413,894.90881,6.7967219,1,60.619808,,1881.4324
8.2147064,1,-.43514028,1,7.7983689,1,,0,19448,90,3.935087,1,0,0,,1,1,1,3694.8882,1258.2649,7.1374888,1,51.166599,,2436.6235
8.3787594,1,-.42873502,1,7.9488854,1,,0,19448,91,4.8008122,1,0,0,,1,0,1,4353.6025,1521.1869,7.3272462,1,121.60915,,2832.4155
8.1997395,1,-.43901625,1,7.7639136,1,,0,19449,81,4.3611865,1,0,1,,1,1,1,3640,1285.8994,7.1592135,1,78.350052,,2354.1006
8.8576975,1,-.86864781,1,7.9859357,1,,0,19449,82,4.8559957,1,0,0,,1,1,1,7028.2813,4088.9558,8.3160458,1,128.50858,,2939.3254
8.8511562,1,-.52769554,1,8.3211899,1,,0,19449,83,5.1382728,1,0,0,,1,0,1,6982.4556,2872.4089,7.9629064,1,170.42113,,4110.0464
8.8549948,1,-.39618924,1,8.4568434,1,,0,19449,84,5.0664773,1,0,0,,1,0,1,7009.3101,2302.1355,7.7415929,1,158.61459,,4707.1748
8.9964933,1,-.58427298,1,8.4096441,1,,0,19449,85,4.8882842,1,0,0,,1,1,1,8074.7119,3584.5527,8.1843891,1,132.72565,,4490.1592
9.063962,1,-.57144976,1,8.4895658,1,,0,19449,86,4.6793518,1,0,0,,1,1,1,8638.3057,3774.5535,8.2360382,1,107.70025,,4863.752
9.000598,1,-.49545076,1,8.5049276,1,,0,19449,87,4.731328,1,0,0,,1,1,1,8107.9297,3168.8855,8.0611353,1,113.44612,,4939.0439
8.8878279,1,-.20263229,1,8.6866684,1,,0,19449,88,4.140583,1,0,0,,1,1,0,7243.2632,1319.8503,7.1852736,1,62.839462,,5923.4131
8.8904772,1,-.18645047,1,8.7049332,1,,0,19449,89,4.2362733,1,0,0,,1,1,0,7262.4814,1229.8851,7.114676,1,69.149666,,6032.5962
8.8765879,1,-.21269663,1,8.6649351,1,,0,19449,90,4.1156907,1,0,0,,1,1,0,7162.3057,1366.2379,7.2198157,1,61.294548,,5796.0674
8.9163933,1,-.25773451,1,8.6593847,1,,0,19449,91,4.1238661,1,0,0,,1,1,0,7453.1572,1689.1703,7.431993,1,61.797691,,5763.9868
9.6632423,1,-.4901782,1,9.1894159,1,,0,19450,81,6.1236205,1,0,0,,1,1,0,15728.7,5935.7734,8.6887531,1,456.51453,,9792.9268
9.7991066,1,-.54842192,1,9.2506037,1,,0,19450,82,4.2263851,1,0,0,,1,1,0,18017.635,7606.7954,8.9367981,1,68.469269,,10410.839
,0,,0,,0,,0,19450,83,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19450,84,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19450,85,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19450,86,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19450,87,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19450,88,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19450,89,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19450,90,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19450,91,,0,,,,,,1,,,,0,,,
8.2940502,1,-.3397125,1,7.9542022,1,,0,19451,81,3.9702919,1,0,0,,0,1,0,4000,1152.484,7.0496745,1,53,,2847.5161
,0,,0,,0,,0,19451,82,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19451,83,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19451,84,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19451,85,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19451,86,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19451,87,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19451,88,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19451,89,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19451,90,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19451,91,,0,,,,,,1,,,,0,,,
8.2940502,1,-.37422079,1,7.9197164,1,,0,19452,81,3.7229092,1,0,0,,0,1,0,4000,1249.0094,7.1301064,1,41.384617,,2750.9907
,0,,0,,0,,0,19452,82,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19452,83,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19452,84,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19452,85,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19452,86,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19452,87,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19452,88,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19452,89,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19452,90,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19452,91,,0,,,,,,1,,,,0,,,
8.1605186,1,-.36792159,1,7.7925229,1,,0,19453,81,3.4499876,1,0,0,,0,1,0,3500,1077.5793,6.9824719,1,31.5,,2422.4207
,0,,0,,0,,0,19453,82,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19453,83,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19453,84,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19453,85,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19453,86,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19453,87,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19453,88,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19453,89,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19453,90,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19453,91,,0,,,,,,1,,,,0,,,
9.2133865,1,-.20063086,1,9.0130787,1,,0,19454,81,4.4731674,1,0,0,,1,1,0,10030.5,1820.7493,7.5070033,1,87.63385,,8209.751
,0,,0,,0,,0,19454,82,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19454,83,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19454,84,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19454,85,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19454,86,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19454,87,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19454,88,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19454,89,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19454,90,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19454,91,,0,,,,,,1,,,,0,,,
12.34126,1,-.35784909,1,11.985349,1,,0,19455,81,6.883388,1,1,1,,0,1,0,228950.09,68562.523,11.135502,1,975.92737,,160387.58
12.100746,1,-.34779114,1,11.755158,1,,0,19455,82,6.8335066,1,1,1,,0,1,0,180006.06,52597.063,10.870416,1,928.44067,,127409
12.129082,1,-.32578439,1,11.80433,1,,0,19455,83,6.6860938,1,1,1,,0,1,0,185179.53,51349.039,10.846402,1,801.18671,,133830.5
12.390229,1,-.35405979,1,12.038123,1,,0,19455,84,6.7341251,1,1,1,,1,1,0,240440.66,71361.477,11.175514,1,840.60791,,169079.17
12.378806,1,-.3846187,1,11.998069,1,,0,19455,85,6.7860198,1,1,1,,1,1,0,237709.67,75268.914,11.228823,1,885.38239,,162440.77
12.300709,1,-.34952232,1,11.954422,1,,0,19455,86,6.7703123,1,1,1,,1,1,0,219851.75,64348.539,11.07207,1,871.58417,,155503.22
12.43123,1,-.37988615,1,12.054399,1,,0,19455,87,6.8989172,1,1,1,,1,1,0,250503.8,78650.078,11.272764,1,991.20093,,171853.72
12.47565,1,-.18000762,1,12.298711,1,,0,19455,88,6.8965569,1,1,1,,1,1,0,261882.03,42469.273,10.656537,1,988.86414,,219412.75
12.618542,1,-.44950938,1,12.170584,1,,0,19455,89,6.9374208,1,1,1,,1,1,0,302108.53,109081.94,11.599855,1,1030.1099,,193026.59
12.706841,1,-.5236398,1,12.18453,1,,0,19455,90,6.9595661,1,1,1,,1,1,0,329997.34,134259.88,11.807533,1,1053.1764,,195737.47
12.806122,1,-.49355036,1,12.312386,1,,0,19455,91,7.0087352,1,1,1,,1,1,0,364441.66,142007.88,11.863638,1,1106.2544,,222433.78
10.758214,1,-.30636466,1,10.452913,1,,0,19456,81,4.6370969,1,0,1,,1,1,1,47014.602,12369.463,9.422986,1,103.24417,,34645.137
,0,,0,,0,,0,19456,82,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19456,83,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19456,84,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19456,85,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19456,86,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19456,87,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19456,88,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19456,89,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19456,90,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19456,91,,0,,,,,,1,,,,0,,,
11.858578,1,-.30936575,1,11.55168,1,,0,19457,81,5.4395146,1,1,0,,1,1,1,141291,37339.531,10.527808,1,230.33032,,103951.47
11.870074,1,-.32085833,1,11.549915,1,,0,19457,82,5.3970203,1,0,1,,1,1,0,142924.84,39156.617,10.575325,1,220.74773,,103768.23
11.876413,1,-.24421336,1,11.634138,1,,0,19457,83,5.285449,1,1,0,,1,1,1,143833.63,30947.15,10.340036,1,197.44279,,112886.48
11.791084,1,-.21015598,1,11.579232,1,,0,19457,84,5.2706203,1,1,1,,1,1,1,132069.53,25214.088,10.135159,1,194.53659,,106855.44
11.973213,1,-.24922256,1,11.725957,1,,0,19457,85,5.3580751,1,1,1,,1,1,1,158452.97,34710.676,10.454803,1,212.31589,,123742.29
11.778298,1,-.23581459,1,11.546413,1,,0,19457,86,5.3104253,1,1,0,,1,1,1,130391.67,26986.199,10.203081,1,202.43631,,103405.48
11.656454,1,-.26320207,1,11.39083,1,,0,19457,87,5.3128281,1,1,0,,1,1,1,115433.98,26927.594,10.200908,1,202.92331,,88506.383
11.638561,1,-.32708025,1,11.309604,1,,0,19457,88,5.2405758,1,1,0,,1,1,1,113386.81,31785.307,10.36676,1,188.77881,,81601.508
11.659921,1,-.26719692,1,11.389,1,,0,19457,89,5.5562644,1,1,0,,1,1,1,115834.77,27490.287,10.221588,1,258.854,,88344.484
11.7769,1,-.45382339,1,11.319512,1,,0,19457,90,5.5478659,1,1,0,,0,1,1,130209.44,47795.332,10.774684,1,256.68915,,82414.109
11.760862,1,-.39015067,1,11.367787,1,,0,19457,91,5.4007978,1,1,1,,1,1,1,128137.89,41647.617,10.637,1,221.58311,,86490.266
6.3403592,1,-.51259083,1,5.8320174,1,,0,19458,81,2.1972246,1,0,0,,0,0,0,567,225.95395,5.420331,1,9,,341.04605
,0,,0,,0,,0,19458,82,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19458,83,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19458,84,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19458,85,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19458,86,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19458,87,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19458,88,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19458,89,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19458,90,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19458,91,,0,,,,,,1,,,,0,,,
7.2793183,1,-.45288211,1,6.8286929,1,,0,19459,81,2.0794415,1,0,0,,1,0,0,1450,526.01794,6.2653356,1,8,,923.98206
7.2533994,1,-.39295745,1,6.8626237,1,,0,19459,82,2.0794415,1,0,0,,0,1,0,1412.8994,457.02783,6.1247439,1,8,,955.87158
6.947494,1,-.4222064,1,6.5277934,1,,0,19459,83,2.0794415,1,0,0,,0,0,0,1040.5392,356.65195,5.87676,1,8,,683.88721
6.6794906,1,-.50498068,1,6.1792035,1,,0,19459,84,2.3025851,1,0,0,,1,0,0,795.9137,313.30634,5.7471814,1,10,,482.60733
,0,,0,,0,,0,19459,85,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19459,86,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19459,87,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19459,88,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19459,89,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19459,90,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19459,91,,0,,,,,,1,,,,0,,,
5.7209668,1,-.60717386,1,5.1156454,1,,0,19460,81,2.6744397,1,0,0,,0,0,0,305.20001,138.59174,4.9315324,1,14.504222,,166.60826
,0,,0,,0,,0,19460,82,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19460,83,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19460,84,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19460,85,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19460,86,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19460,87,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19460,88,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19460,89,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19460,90,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19460,91,,0,,,,,,1,,,,0,,,
6.3801227,1,-.19907124,1,,0,,0,19461,81,1.6094379,1,0,0,,0,0,0,590,,,0,5,,
6.739408,1,-.18330218,1,,0,,0,19461,82,1.7917595,1,0,0,,0,1,0,845.06006,,,0,6,,
,0,,0,,0,,0,19461,83,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19461,84,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19461,85,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19461,86,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19461,87,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19461,88,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19461,89,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19461,90,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19461,91,,0,,,,,,1,,,,0,,,
7.1782403,1,-.79085606,1,6.3972783,1,,0,19462,81,4.0901337,1,0,0,,1,0,0,1310.6,710.39081,6.5658154,1,59.747879,,600.20917
,0,,0,,0,,0,19462,82,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19462,83,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19462,84,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19462,85,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19462,86,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19462,87,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19462,88,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19462,89,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19462,90,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19462,91,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19832,81,,0,,,,,,1,,,,0,,,
7.405725,1,-.24973644,1,7.1563392,1,,0,19832,82,2.8906331,1,0,1,,1,0,1,1645.3782,363.1701,5.8948712,1,18.004705,,1282.208
,0,,0,,0,,0,19832,83,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19832,84,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19832,85,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,19832,86,,0,,,,,,1,,,,0,,,
